Date,Open,High,Low,Close,Volume
2019-05-22 12:35:00,127.6,127.625,127.45,127.55,91756.0
2019-05-22 12:40:00,127.5422,127.64,127.54,127.5722,94196.0
2019-05-22 12:45:00,127.57,127.62,127.45,127.49,136061.0
2019-05-22 12:50:00,127.48,127.52,127.42,127.46,91101.0
2019-05-22 12:55:00,127.47,127.59,127.44,127.54,77751.0
2019-05-22 13:00:00,127.54,127.6159,127.53,127.58,77602.0
2019-05-22 13:05:00,127.57,127.633,127.48,127.48,73646.0
2019-05-22 13:10:00,127.48,127.595,127.4,127.48,137050.0
2019-05-22 13:15:00,127.48,127.48,127.37,127.4,89598.0
2019-05-22 13:20:00,127.4,127.49,127.4,127.48,68022.0
2019-05-22 13:25:00,127.48,127.51,127.35,127.455,220851.0
2019-05-22 13:30:00,127.44,127.5,127.4,127.41,95696.0
2019-05-22 13:35:00,127.41,127.455,127.33,127.42,126411.0
2019-05-22 13:40:00,127.42,127.465,127.4062,127.46,76690.0
2019-05-22 13:45:00,127.46,127.65,127.445,127.627,144605.0
2019-05-22 13:50:00,127.627,127.71,127.59,127.68,110144.0
2019-05-22 13:55:00,127.69,127.81,127.645,127.78,194548.0
2019-05-22 14:00:00,127.78,127.85,127.75,127.8,166467.0
2019-05-22 14:05:00,127.78,127.8332,127.68,127.72,323373.0
2019-05-22 14:10:00,127.74,127.92,127.74,127.9,133314.0
2019-05-22 14:15:00,127.9,127.9,127.78,127.79,90765.0
2019-05-22 14:20:00,127.8,127.82,127.695,127.79,104349.0
2019-05-22 14:25:00,127.78,127.88,127.77,127.87,107354.0
2019-05-22 14:30:00,127.88,127.88,127.76,127.83,90745.0
2019-05-22 14:35:00,127.84,128.1169,127.835,128.1,280922.0
2019-05-22 14:40:00,128.101,128.19,128.07,128.143,151687.0
2019-05-22 14:45:00,128.1485,128.22,128.06,128.12,163429.0
2019-05-22 14:50:00,128.13,128.225,128.1,128.105,102184.0
2019-05-22 14:55:00,128.1,128.15,127.98,128.02,120764.0
2019-05-22 15:00:00,128.02,128.06,127.99,128.03,110320.0
2019-05-22 15:05:00,128.03,128.11,127.94,127.94,147514.0
2019-05-22 15:10:00,127.94,128.0,127.87,127.9173,116740.0
2019-05-22 15:15:00,127.91,127.985,127.91,127.96,103906.0
2019-05-22 15:20:00,127.96,128.05,127.91,128.03,136153.0
2019-05-22 15:25:00,128.03,128.08,127.99,128.05,118885.0
2019-05-22 15:30:00,128.07,128.15,128.06,128.1278,170758.0
2019-05-22 15:35:00,128.1251,128.13,128.05,128.1237,182759.0
2019-05-22 15:40:00,128.125,128.135,128.02,128.045,181969.0
2019-05-22 15:45:00,128.04,128.08,127.99,128.06,177507.0
2019-05-22 15:50:00,128.05,128.07,127.955,127.9901,181307.0
2019-05-22 15:55:00,128.0,128.06,127.95,127.9807,227015.0
2019-05-22 16:00:00,127.985,128.0,127.66,127.66,908716.0
2019-05-23 09:35:00,126.2,126.29,125.85,125.88,1140683.0
2019-05-23 09:40:00,125.895,126.14,125.8001,126.01,465909.0
2019-05-23 09:45:00,126.0,126.0,125.68,125.81,329329.0
2019-05-23 09:50:00,125.81,125.91,125.685,125.8553,547515.0
2019-05-23 09:55:00,125.85,125.85,125.53,125.76,455246.0
2019-05-23 10:00:00,125.785,125.9711,125.6116,125.93,229561.0
2019-05-23 10:05:00,125.93,126.195,125.82,126.0,293211.0
2019-05-23 10:10:00,126.005,126.005,125.73,125.77,221672.0
2019-05-23 10:15:00,125.7762,125.89,125.605,125.7,195959.0
2019-05-23 10:20:00,125.69,125.82,125.58,125.62,235589.0
2019-05-23 10:25:00,125.62,125.73,125.43,125.6,292486.0
2019-05-23 10:30:00,125.595,125.92,125.565,125.895,224174.0
2019-05-23 10:35:00,125.89,126.08,125.82,126.025,286047.0
2019-05-23 10:40:00,126.03,126.0605,125.8,125.99,204247.0
2019-05-23 10:45:00,125.99,126.04,125.75,125.7901,201394.0
2019-05-23 10:50:00,125.79,125.94,125.75,125.84,139214.0
2019-05-23 10:55:00,125.84,126.09,125.74,126.09,239949.0
2019-05-23 11:00:00,126.08,126.08,125.88,125.91,228385.0
2019-05-23 11:05:00,125.92,125.93,125.6,125.7,379051.0
2019-05-23 11:10:00,125.71,125.74,125.62,125.6635,185811.0
2019-05-23 11:15:00,125.66,125.71,125.37,125.37,312689.0
2019-05-23 11:20:00,125.365,125.571,125.36,125.54,153297.0
2019-05-23 11:25:00,125.54,125.5884,125.4,125.57,165813.0
2019-05-23 11:30:00,125.59,125.79,125.57,125.62,180092.0
2019-05-23 11:35:00,125.63,125.775,125.6,125.63,207416.0
2019-05-23 11:40:00,125.64,125.68,125.42,125.6,137713.0
2019-05-23 11:45:00,125.59,125.61,125.445,125.54,336135.0
2019-05-23 11:50:00,125.55,125.66,125.5,125.62,149629.0
2019-05-23 11:55:00,125.62,125.69,125.34,125.3786,167007.0
2019-05-23 12:00:00,125.38,125.445,125.19,125.2158,212258.0
2019-05-23 12:05:00,125.22,125.305,125.165,125.305,157100.0
2019-05-23 12:10:00,125.3,125.4,125.1,125.16,356348.0
2019-05-23 12:15:00,125.16,125.2669,125.06,125.2,199982.0
2019-05-23 12:20:00,125.2,125.24,124.91,124.92,547097.0
2019-05-23 12:25:00,124.92,124.94,124.74,124.82,324448.0
2019-05-23 12:30:00,124.82,125.13,124.77,125.1115,199673.0
2019-05-23 12:35:00,125.11,125.17,124.97,125.01,161861.0
2019-05-23 12:40:00,125.01,125.03,124.92,124.98,175179.0
2019-05-23 12:45:00,124.97,125.2,124.955,125.12,276771.0
2019-05-23 12:50:00,125.1306,125.19,125.015,125.085,140760.0
2019-05-23 12:55:00,125.09,125.0933,124.74,124.825,229183.0
2019-05-23 13:00:00,124.825,124.89,124.76,124.825,161919.0
2019-05-23 13:05:00,124.82,124.98,124.74,124.9769,203033.0
2019-05-23 13:10:00,124.98,125.19,124.975,125.15,188557.0
2019-05-23 13:15:00,125.14,125.22,125.0206,125.0245,140294.0
2019-05-23 13:20:00,125.03,125.1799,125.02,125.085,204555.0
2019-05-23 13:25:00,125.09,125.25,124.97,125.238,192627.0
2019-05-23 13:30:00,125.237,125.555,125.2,125.47,346595.0
2019-05-23 13:35:00,125.47,125.6,125.41,125.58,232174.0
2019-05-23 13:40:00,125.58,125.62,125.46,125.61,208435.0
2019-05-23 13:45:00,125.63,125.64,125.52,125.57,107583.0
2019-05-23 13:50:00,125.5702,125.58,125.32,125.32,172258.0
2019-05-23 13:55:00,125.34,125.41,125.24,125.31,196673.0
2019-05-23 14:00:00,125.305,125.51,125.29,125.485,113331.0
2019-05-23 14:05:00,125.48,125.63,125.38,125.4139,191231.0
2019-05-23 14:10:00,125.415,125.495,125.24,125.27,154797.0
2019-05-23 14:15:00,125.2699,125.31,125.11,125.265,250758.0
2019-05-23 14:20:00,125.265,125.4343,125.22,125.41,122171.0
2019-05-23 14:25:00,125.41,125.62,125.41,125.56,158414.0
2019-05-23 14:30:00,125.56,125.57,125.35,125.35,138648.0
2019-05-23 14:35:00,125.35,125.55,125.34,125.53,133486.0
2019-05-23 14:40:00,125.52,125.54,125.355,125.41,152017.0
2019-05-23 14:45:00,125.41,125.47,125.29,125.36,167999.0
2019-05-23 14:50:00,125.3631,125.4357,125.2935,125.36,144529.0
2019-05-23 14:55:00,125.36,125.46,125.31,125.41,209248.0
2019-05-23 15:00:00,125.4,125.54,125.355,125.53,123719.0
2019-05-23 15:05:00,125.53,125.55,125.34,125.43,206960.0
2019-05-23 15:10:00,125.43,125.51,125.34,125.46,194570.0
2019-05-23 15:15:00,125.46,125.57,125.43,125.555,218889.0
2019-05-23 15:20:00,125.56,125.78,125.45,125.7,252943.0
2019-05-23 15:25:00,125.705,126.06,125.705,125.86,371975.0
2019-05-23 15:30:00,125.86,126.16,125.82,126.035,370344.0
2019-05-23 15:35:00,126.03,126.185,125.97,126.06,248450.0
2019-05-23 15:40:00,126.06,126.125,125.9061,125.9061,281604.0
2019-05-23 15:45:00,125.91,125.96,125.61,125.64,437306.0
2019-05-23 15:50:00,125.66,125.885,125.52,125.68,486911.0
2019-05-23 15:55:00,125.68,126.07,125.6039,126.05,616647.0
2019-05-23 16:00:00,126.05,126.22,125.96,126.18,1049015.0
2019-05-24 09:35:00,126.91,127.1,126.77,126.7782,828580.0
2019-05-24 09:40:00,126.78,127.0,126.76,126.91,300725.0
2019-05-24 09:45:00,126.91,127.415,126.9,127.3033,421686.0
2019-05-24 09:50:00,127.305,127.36,126.81,126.85,291588.0
2019-05-24 09:55:00,126.86,126.9571,126.7,126.74,288675.0
2019-05-24 10:00:00,126.745,126.895,126.62,126.84,193384.0
2019-05-24 10:05:00,126.85,126.98,126.77,126.83,231272.0
2019-05-24 10:10:00,126.83,126.83,126.65,126.745,171553.0
2019-05-24 10:15:00,126.735,126.91,126.69,126.77,233246.0
2019-05-24 10:20:00,126.7978,126.93,126.78,126.86,115582.0
2019-05-24 10:25:00,126.855,126.89,126.74,126.78,121364.0
2019-05-24 10:30:00,126.78,126.815,126.48,126.5,209587.0
2019-05-24 10:35:00,126.49,126.715,126.44,126.62,227189.0
2019-05-24 10:40:00,126.64,126.68,126.51,126.63,152005.0
2019-05-24 10:45:00,126.625,126.68,126.44,126.4767,140605.0
2019-05-24 10:50:00,126.49,126.5316,126.2853,126.2853,158180.0
2019-05-24 10:55:00,126.29,126.37,126.15,126.2302,273200.0
2019-05-24 11:00:00,126.195,126.325,126.17,126.265,148983.0
2019-05-24 11:05:00,126.28,126.555,126.24,126.45,181413.0
2019-05-24 11:10:00,126.445,126.565,126.325,126.42,141660.0
2019-05-24 11:15:00,126.43,126.5,126.29,126.4502,158381.0
2019-05-24 11:20:00,126.48,126.48,126.33,126.395,96550.0
2019-05-24 11:25:00,126.4,126.5301,126.38,126.485,96667.0
2019-05-24 11:30:00,126.49,126.495,126.32,126.41,148160.0
2019-05-24 11:35:00,126.44,126.6,126.4,126.6,102794.0
2019-05-24 11:40:00,126.6,126.72,126.54,126.685,112581.0
2019-05-24 11:45:00,126.69,126.71,126.58,126.64,103523.0
2019-05-24 11:50:00,126.64,126.6969,126.6,126.665,87493.0
2019-05-24 11:55:00,126.67,126.71,126.59,126.63,66293.0
2019-05-24 12:00:00,126.625,126.695,126.49,126.52,123123.0
2019-05-24 12:05:00,126.52,126.565,126.44,126.565,58930.0
2019-05-24 12:10:00,126.665,126.67,126.59,126.665,78158.0
2019-05-24 12:15:00,126.6668,126.6668,126.55,126.55,83521.0
2019-05-24 12:20:00,126.6,126.615,126.45,126.546,179479.0
2019-05-24 12:25:00,126.55,126.71,126.54,126.67,141471.0
2019-05-24 12:30:00,126.675,126.74,126.66,126.73,102637.0
2019-05-24 12:35:00,126.73,126.861,126.72,126.82,105709.0
2019-05-24 12:40:00,126.83,126.9,126.81,126.89,175913.0
2019-05-24 12:45:00,126.88,126.99,126.8,126.895,195756.0
2019-05-24 12:50:00,126.9,126.96,126.79,126.7943,90572.0
2019-05-24 12:55:00,126.7933,126.865,126.73,126.8153,115438.0
2019-05-24 13:00:00,126.819,126.8778,126.76,126.87,89089.0
2019-05-24 13:05:00,126.88,126.93,126.74,126.75,85035.0
2019-05-24 13:10:00,126.76,126.7827,126.67,126.78,105062.0
2019-05-24 13:15:00,126.78,126.78,126.64,126.69,83126.0
2019-05-24 13:20:00,126.699,126.745,126.67,126.6857,61233.0
2019-05-24 13:25:00,126.69,126.76,126.585,126.62,85672.0
2019-05-24 13:30:00,126.62,126.65,126.53,126.55,67013.0
2019-05-24 13:35:00,126.55,126.635,126.53,126.59,62458.0
2019-05-24 13:40:00,126.59,126.66,126.55,126.6403,80962.0
2019-05-24 13:45:00,126.6408,126.695,126.6143,126.67,67117.0
2019-05-24 13:50:00,126.68,126.76,126.6736,126.755,62700.0
2019-05-24 13:55:00,126.75,126.84,126.74,126.75,86848.0
2019-05-24 14:00:00,126.755,126.77,126.6,126.62,110778.0
2019-05-24 14:05:00,126.625,126.625,126.505,126.52,68390.0
2019-05-24 14:10:00,126.5395,126.62,126.49,126.611,149438.0
2019-05-24 14:15:00,126.61,126.645,126.46,126.47,116253.0
2019-05-24 14:20:00,126.46,126.67,126.4,126.67,91880.0
2019-05-24 14:25:00,126.67,126.7,126.61,126.67,67564.0
2019-05-24 14:30:00,126.6762,126.72,126.6067,126.62,95497.0
2019-05-24 14:35:00,126.62,126.7,126.52,126.5768,77059.0
2019-05-24 14:40:00,126.59,126.6792,126.56,126.64,93088.0
2019-05-24 14:45:00,126.64,126.6905,126.62,126.65,75294.0
2019-05-24 14:50:00,126.6555,126.71,126.53,126.56,74300.0
2019-05-24 14:55:00,126.5671,126.58,126.46,126.53,100835.0
2019-05-24 15:00:00,126.53,126.65,126.53,126.6,76318.0
2019-05-24 15:05:00,126.6,126.66,126.49,126.62,91009.0
2019-05-24 15:10:00,126.62,126.67,126.555,126.62,117233.0
2019-05-24 15:15:00,126.63,126.66,126.53,126.57,106134.0
2019-05-24 15:20:00,126.58,126.58,126.435,126.44,147782.0
2019-05-24 15:25:00,126.445,126.54,126.4,126.53,156932.0
2019-05-24 15:30:00,126.525,126.58,126.47,126.52,148636.0
2019-05-24 15:35:00,126.52,126.52,126.4,126.475,165503.0
2019-05-24 15:40:00,126.47,126.57,126.43,126.46,206583.0
2019-05-24 15:45:00,126.465,126.47,126.29,126.32,224222.0
2019-05-24 15:50:00,126.305,126.38,126.22,126.33,259484.0
2019-05-24 15:55:00,126.34,126.4,126.19,126.22,339720.0
2019-05-24 16:00:00,126.22,126.34,126.03,126.03,809795.0
2019-05-28 09:35:00,126.99,127.65,126.71,127.52,910156.0
2019-05-28 09:40:00,127.52,128.0,127.52,127.9,361590.0
2019-05-28 09:45:00,127.894,127.99,127.8178,127.87,252889.0
2019-05-28 09:50:00,127.88,127.93,127.79,127.89,286993.0
2019-05-28 09:55:00,127.89,128.0,127.8405,127.97,239570.0
2019-05-28 10:00:00,127.9801,128.0,127.81,127.9,213613.0
2019-05-28 10:05:00,127.9,127.97,127.75,127.8136,399167.0
2019-05-28 10:10:00,127.81,127.97,127.6315,127.7,292638.0
2019-05-28 10:15:00,127.6921,127.7,127.51,127.55,211210.0
2019-05-28 10:20:00,127.56,127.58,127.26,127.28,282815.0
2019-05-28 10:25:00,127.28,127.37,127.24,127.33,227069.0
2019-05-28 10:30:00,127.33,127.47,127.18,127.2364,236856.0
2019-05-28 10:35:00,127.23,127.25,126.93,127.095,306663.0
2019-05-28 10:40:00,127.105,127.24,127.065,127.12,191180.0
2019-05-28 10:45:00,127.1258,127.37,127.11,127.31,196233.0
2019-05-28 10:50:00,127.29,127.36,127.2,127.24,153409.0
2019-05-28 10:55:00,127.24,127.31,127.165,127.245,176534.0
2019-05-28 11:00:00,127.23,127.47,127.16,127.4015,218963.0
2019-05-28 11:05:00,127.39,127.59,127.33,127.52,192150.0
2019-05-28 11:10:00,127.52,127.56,127.43,127.45,138071.0
2019-05-28 11:15:00,127.45,127.661,127.415,127.595,137843.0
2019-05-28 11:20:00,127.6,127.645,127.45,127.47,112136.0
2019-05-28 11:25:00,127.47,127.49,127.28,127.327,124516.0
2019-05-28 11:30:00,127.33,127.38,127.15,127.1535,167171.0
2019-05-28 11:35:00,127.14,127.21,127.02,127.1884,235759.0
2019-05-28 11:40:00,127.19,127.29,127.13,127.25,129870.0
2019-05-28 11:45:00,127.25,127.3656,127.25,127.31,108454.0
2019-05-28 11:50:00,127.31,127.44,127.26,127.36,109124.0
2019-05-28 11:55:00,127.36,127.36,127.175,127.29,143959.0
2019-05-28 12:00:00,127.28,127.54,127.25,127.48,167299.0
2019-05-28 12:05:00,127.48,127.57,127.44,127.54,121098.0
2019-05-28 12:10:00,127.54,127.63,127.54,127.54,110913.0
2019-05-28 12:15:00,127.54,127.56,127.45,127.46,148832.0
2019-05-28 12:20:00,127.46,127.5549,127.44,127.54,126213.0
2019-05-28 12:25:00,127.5438,127.62,127.51,127.5538,196859.0
2019-05-28 12:30:00,127.56,127.61,127.485,127.54,78713.0
2019-05-28 12:35:00,127.54,127.63,127.5,127.57,118614.0
2019-05-28 12:40:00,127.56,127.565,127.45,127.52,68361.0
2019-05-28 12:45:00,127.515,127.535,127.4,127.42,88025.0
2019-05-28 12:50:00,127.42,127.49,127.34,127.4,74616.0
2019-05-28 12:55:00,127.41,127.48,127.38,127.42,66861.0
2019-05-28 13:00:00,127.43,127.5165,127.39,127.42,145531.0
2019-05-28 13:05:00,127.4,127.43,127.305,127.3239,97899.0
2019-05-28 13:10:00,127.32,127.36,127.26,127.305,70760.0
2019-05-28 13:15:00,127.29,127.3499,127.2408,127.27,61607.0
2019-05-28 13:20:00,127.26,127.32,127.15,127.18,90362.0
2019-05-28 13:25:00,127.18,127.26,127.16,127.2439,64336.0
2019-05-28 13:30:00,127.241,127.26,127.15,127.16,74197.0
2019-05-28 13:35:00,127.15,127.26,127.12,127.22,125817.0
2019-05-28 13:40:00,127.215,127.259,127.12,127.16,116162.0
2019-05-28 13:45:00,127.15,127.35,127.14,127.261,126682.0
2019-05-28 13:50:00,127.26,127.385,127.26,127.2795,126834.0
2019-05-28 13:55:00,127.275,127.355,127.17,127.19,105403.0
2019-05-28 14:00:00,127.18,127.25,127.17,127.2,96663.0
2019-05-28 14:05:00,127.21,127.21,127.09,127.1221,121397.0
2019-05-28 14:10:00,127.12,127.2,127.09,127.15,95448.0
2019-05-28 14:15:00,127.15,127.1968,127.05,127.09,154837.0
2019-05-28 14:20:00,127.095,127.17,127.07,127.12,121032.0
2019-05-28 14:25:00,127.1198,127.12,127.0284,127.06,88432.0
2019-05-28 14:30:00,127.069,127.069,126.88,126.89,192585.0
2019-05-28 14:35:00,126.88,127.0854,126.83,127.08,172339.0
2019-05-28 14:40:00,127.071,127.105,127.0,127.03,74157.0
2019-05-28 14:45:00,127.02,127.039,126.77,126.83,154887.0
2019-05-28 14:50:00,126.82,126.92,126.74,126.74,165660.0
2019-05-28 14:55:00,126.73,126.7701,126.6,126.65,223588.0
2019-05-28 15:00:00,126.65,126.83,126.64,126.8,119192.0
2019-05-28 15:05:00,126.8,126.8,126.62,126.63,185588.0
2019-05-28 15:10:00,126.63,126.81,126.63,126.67,144660.0
2019-05-28 15:15:00,126.6635,126.72,126.541,126.7,149065.0
2019-05-28 15:20:00,126.7,126.799,126.69,126.74,104758.0
2019-05-28 15:25:00,126.74,126.82,126.66,126.77,137688.0
2019-05-28 15:30:00,126.77,126.83,126.55,126.58,141690.0
2019-05-28 15:35:00,126.58,126.73,126.5325,126.62,265608.0
2019-05-28 15:40:00,126.61,126.8,126.54,126.625,310209.0
2019-05-28 15:45:00,126.63,126.63,126.32,126.41,393101.0
2019-05-28 15:50:00,126.4,126.54,126.35,126.42,320694.0
2019-05-28 15:55:00,126.41,126.7,126.41,126.65,450088.0
2019-05-28 16:00:00,126.65,126.69,126.05,126.05,2089462.0
2019-05-29 09:35:00,125.38,125.38,124.87,125.2736,1009674.0
2019-05-29 09:40:00,125.27,125.3308,124.81,124.815,438338.0
2019-05-29 09:45:00,124.8184,124.95,124.62,124.84,461207.0
2019-05-29 09:50:00,124.84,125.0114,124.7,124.7235,296170.0
2019-05-29 09:55:00,124.73,124.764,124.58,124.61,306686.0
2019-05-29 10:00:00,124.6,124.75,124.56,124.67,269727.0
2019-05-29 10:05:00,124.67,124.75,124.51,124.7,265712.0
2019-05-29 10:10:00,124.7,124.84,124.42,124.57,423404.0
2019-05-29 10:15:00,124.569,125.18,124.54,125.17,397129.0
2019-05-29 10:20:00,125.16,125.39,125.11,125.28,297578.0
2019-05-29 10:25:00,125.29,125.3754,125.11,125.11,221880.0
2019-05-29 10:30:00,125.1,125.37,125.06,125.3468,213856.0
2019-05-29 10:35:00,125.33,125.39,125.1731,125.26,172581.0
2019-05-29 10:40:00,125.25,125.25,125.0,125.025,180252.0
2019-05-29 10:45:00,125.02,125.19,124.99,125.075,207885.0
2019-05-29 10:50:00,125.07,125.18,125.0156,125.13,149317.0
2019-05-29 10:55:00,125.12,125.16,124.92,125.03,217266.0
2019-05-29 11:00:00,125.01,125.07,124.88,124.91,176482.0
2019-05-29 11:05:00,124.9,125.07,124.85,124.97,273603.0
2019-05-29 11:10:00,124.98,125.33,124.9,125.21,244049.0
2019-05-29 11:15:00,125.2,125.21,124.82,124.8895,229061.0
2019-05-29 11:20:00,124.88,125.1112,124.85,125.06,145285.0
2019-05-29 11:25:00,125.06,125.09,124.76,124.84,184154.0
2019-05-29 11:30:00,124.84,124.95,124.755,124.8,182081.0
2019-05-29 11:35:00,124.78,124.95,124.7,124.95,213251.0
2019-05-29 11:40:00,124.96,125.0,124.63,124.65,230684.0
2019-05-29 11:45:00,124.64,124.72,124.4673,124.5799,250432.0
2019-05-29 11:50:00,124.57,124.7,124.54,124.58,237421.0
2019-05-29 11:55:00,124.57,124.61,124.1102,124.14,400563.0
2019-05-29 12:00:00,124.14,124.33,124.04,124.31,269200.0
2019-05-29 12:05:00,124.2,124.405,124.15,124.405,174930.0
2019-05-29 12:10:00,124.5,124.59,124.45,124.545,283748.0
2019-05-29 12:15:00,124.53,124.565,124.41,124.5033,146284.0
2019-05-29 12:20:00,124.5,124.573,124.3523,124.55,137942.0
2019-05-29 12:25:00,124.5499,124.55,124.32,124.37,152672.0
2019-05-29 12:30:00,124.37,124.57,124.36,124.48,303363.0
2019-05-29 12:35:00,124.47,124.57,124.4,124.535,238629.0
2019-05-29 12:40:00,124.52,124.57,124.35,124.47,163221.0
2019-05-29 12:45:00,124.47,124.5556,124.41,124.54,173991.0
2019-05-29 12:50:00,124.54,124.66,124.48,124.615,155483.0
2019-05-29 12:55:00,124.62,124.64,124.52,124.595,145652.0
2019-05-29 13:00:00,124.59,124.59,124.49,124.56,137389.0
2019-05-29 13:05:00,124.56,124.58,124.42,124.565,129501.0
2019-05-29 13:10:00,124.56,125.0143,124.51,125.0143,305304.0
2019-05-29 13:15:00,125.02,125.12,124.92,124.965,276116.0
2019-05-29 13:20:00,124.97,124.985,124.82,124.85,164619.0
2019-05-29 13:25:00,124.84,125.0,124.78,124.94,165859.0
2019-05-29 13:30:00,124.94,125.01,124.8,124.95,103274.0
2019-05-29 13:35:00,124.945,125.03,124.86,125.0,107460.0
2019-05-29 13:40:00,125.0,125.13,124.92,125.1,114083.0
2019-05-29 13:45:00,125.1,125.15,125.04,125.09,151015.0
2019-05-29 13:50:00,125.09,125.31,125.09,125.3,164367.0
2019-05-29 13:55:00,125.3,125.38,125.09,125.14,171271.0
2019-05-29 14:00:00,125.155,125.275,125.15,125.18,129603.0
2019-05-29 14:05:00,125.2,125.28,125.2,125.27,141486.0
2019-05-29 14:10:00,125.3,125.315,125.095,125.095,150800.0
2019-05-29 14:15:00,125.1,125.15,125.01,125.09,210722.0
2019-05-29 14:20:00,125.09,125.1601,125.03,125.12,94156.0
2019-05-29 14:25:00,125.13,125.1886,125.07,125.09,119274.0
2019-05-29 14:30:00,125.075,125.19,125.05,125.15,164161.0
2019-05-29 14:35:00,125.14,125.14,124.86,124.88,430798.0
2019-05-29 14:40:00,124.88,124.94,124.68,124.74,275110.0
2019-05-29 14:45:00,124.72,124.73,124.5048,124.55,141974.0
2019-05-29 14:50:00,124.55,124.68,124.55,124.635,201757.0
2019-05-29 14:55:00,124.62,124.62,124.48,124.575,308968.0
2019-05-29 15:00:00,124.57,124.81,124.54,124.77,0.0
2019-05-29 15:05:00,124.76,124.765,124.435,124.57,206375.0
2019-05-29 15:10:00,124.565,124.74,124.48,124.645,303286.0
2019-05-29 15:15:00,124.64,124.8,124.52,124.7645,277415.0
2019-05-29 15:20:00,124.765,124.8085,124.59,124.6,141255.0
2019-05-29 15:25:00,124.6,124.84,124.56,124.72,195289.0
2019-05-29 15:30:00,124.73,124.81,124.68,124.77,211487.0
2019-05-29 15:35:00,124.76,125.02,124.62,125.015,343478.0
2019-05-29 15:40:00,125.01,125.1,124.955,125.005,325031.0
2019-05-29 15:45:00,125.02,125.2211,125.02,125.16,305845.0
2019-05-29 15:50:00,125.15,125.165,124.87,124.88,360347.0
2019-05-29 15:55:00,124.88,124.89,124.6575,124.85,400899.0
2019-05-29 16:00:00,124.85,125.15,124.845,125.15,786432.0
2019-05-30 09:35:00,125.26,125.355,125.02,125.28,564294.0
2019-05-30 09:40:00,125.28,125.39,125.16,125.225,192346.0
2019-05-30 09:45:00,125.23,125.3499,125.12,125.34,276030.0
2019-05-30 09:50:00,125.35,125.63,125.2,125.57,243161.0
2019-05-30 09:55:00,125.5613,125.74,125.48,125.53,186172.0
2019-05-30 10:00:00,125.52,125.6,125.32,125.32,204902.0
2019-05-30 10:05:00,125.36,125.3977,125.265,125.3,240818.0
2019-05-30 10:10:00,125.16,125.2,125.08,125.0911,202276.0
2019-05-30 10:15:00,125.1617,125.255,125.13,125.2416,240560.0
2019-05-30 10:20:00,125.25,125.325,125.21,125.25,148950.0
2019-05-30 10:25:00,125.25,125.28,125.1,125.15,211504.0
2019-05-30 10:30:00,125.16,125.315,125.14,125.27,132410.0
2019-05-30 10:35:00,125.275,125.445,125.275,125.43,140188.0
2019-05-30 10:40:00,125.42,125.48,125.31,125.32,177939.0
2019-05-30 10:45:00,125.32,125.38,125.22,125.38,150893.0
2019-05-30 10:50:00,125.39,125.48,125.32,125.385,240045.0
